stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
456,456,Chili & Ranch Village,STATE HWY 33A & RANCH VILLAGE LN,43.134576,-77.682299,,,,
457,457,Chili & Rugby,STATE HWY 33A & RUGBY AVE,43.148009,-77.643242,,,,
458,458,Chili & Rugby,STATE HWY 33A & RUGBY AVE,43.147723,-77.643812,,,,
459,459,Chili & Ruth,STATE HWY 33A & RUTH TER,43.110786,-77.738535,,,,
460,460,Chili & Salina,STATE HWY 33A & SALINA ST,43.144833,-77.652278,,,,
463,463,Chili & Stewart,STATE HWY 33A & STEWART DR,43.136495,-77.676564,,,,
464,464,Chili & Stewart,STATE HWY 33A & STEWART DR,43.136826,-77.676381,,,,
465,465,Chili & Thorndale,STATE HWY 33A & THORNDALE TER,43.146966,-77.646306,,,,
466,466,Chili & Thurston,STATE HWY 33A & THURSTON RD,43.145464,-77.650768,,,,
467,467,Chili & Thurston,STATE HWY 33A & THURSTON RD,43.145149,-77.651307,,,,
468,468,Chili & Turner,STATE HWY 33A & TURNER ST,43.144244,-77.65405,,,,
469,469,Chili & Walbert,STATE HWY 33A & WALBERT DR,43.137455,-77.673797,,,,
471,471,Chili & Kernwood,STATE HWY 33A & KERNWOOD DR,43.128789,-77.697181,,,,
472,472,Chili & Wegmans Market,STATE HWY 33A & WEGMANS MARKET ST,43.125444,-77.703539,,,,
473,473,Chili & Wellington,STATE HWY 33A & WELLINGTON AVE,43.148671,-77.640953,,,,
474,474,Chili & Wellington,STATE HWY 33A & WELLINGTON AVE,43.148842,-77.640767,,,,
475,475,Chili & Westfield,STATE HWY 33A & WESTFIELD ST,43.141464,-77.662606,,,,
476,476,Chili & Westfield,,43.141248,-77.662673,,,,
477,477,Chili & Brooks,STATE HWY 33A & STATE HWY 204,43.132118,-77.686749,,,,
478,478,Chili & Westgate,STATE HWY 33A & WESTGATE TER,43.143591,-77.655993,,,,
479,479,Chili & Westside,STATE HWY 33A & STATE HWY 204,43.125853,-77.703109,,,,
481,481,Chili & Woodbine,STATE HWY 33A & WOODBINE AVE,43.146935,-77.646032,,,,
482,482,Chili & Wyncrest,STATE HWY 33A & WYNCREST DR,43.1214,-77.71239,,,,
489,489,Church & Briggs,STATE HWY 31F & BRIGGS AVE,43.098713,-77.451256,,,,
490,490,Church & Erie Canal,STATE HWY 31F & BRIGGS AVE,43.099772,-77.455036,,,,
491,491,Church & Dewey,STATE HWY 31F & DEWEY AVE,43.098615,-77.448569,,,,
492,492,Church & Fiora,STATE HWY 31F & FIORA DR,43.099307,-77.45364,,,,
493,493,Church & 4th,STATE HWY 31F & 4TH AVE,43.098725,-77.448902,,,,
494,494,Church Hulburt,STATE HWY 31F & HULBURT AVE,43.098976,-77.452243,,,,
495,495,Church & Main,STATE HWY 31F & STATE HWY 250,43.098474,-77.442739,,,,
496,496,Church & Miles,STATE HWY 31F & MILES AVE,43.098643,-77.450149,,,,
497,497,Church & Nelson,STATE HWY 31F & NELSON ST,43.099043,-77.452029,,,,
498,498,Church & Perrin,STATE HWY 31F & PERRIN ST,43.098653,-77.444516,,,,
499,499,Church & Potter,STATE HWY 31F & POTTER PL,43.098584,-77.447091,,,,
500,500,Church & South,STATE HWY 31F & SOUTH AVE,43.098515,-77.444319,,,,
501,501,Church & West,CHURCH ST & WEST AVE,43.191848,-77.802166,,,,
502,502,Church & West,STATE HWY 31F & WEST ST,43.098703,-77.446244,,,,
503,503,Clarissa & Greig,CLARISSA ST & GREIG ST,43.144862,-77.616056,,,,
504,504,Clifford & Alford,CLIFFORD AVE & ALFORD ST,43.175963,-77.569616,,,,
505,505,Clifford & Baycliff,CLIFFORD AVE & BAYCLIFF DR,43.175956,-77.573858,,,,
506,506,Clifford & Baycliff,CLIFFORD AVE & BAYCLIFF DR,43.175826,-77.574081,,,,
507,507,Clifford & Bedford,CLIFFORD AVE & BEDFORD ST,43.176099,-77.565761,,,,
508,508,Clifford & Caves,,43.17604,-77.57119,,,,
510,510,Clifford & Coleman,,43.175519,-77.584826,,,,
511,511,Culver & Clifford,CLIFFORD AVE & ROSEVIEW AVE,43.176423,-77.558185,,,,
512,512,Clifford & Cummings,CLIFFORD AVE & CUMMINGS ST,43.175862,-77.572876,,,,
513,513,Clifford & Cummings,,43.176004,-77.572636,,,,
514,514,Clifford & Edgeland,CLIFFORD AVE & EDGELAND ST,43.176133,-77.564545,,,,
515,515,Clifford & Ellison,CLIFFORD AVE & ELLISON ST,43.175913,-77.571751,,,,
516,516,Clifford & Ferncliff,CLIFFORD AVE & 6TH ST,43.175698,-77.582435,,,,
517,517,Clifford & Garnet,CLIFFORD AVE & GARNET ST,43.175664,-77.579806,,,,
519,519,Clifford & Goodman,CLIFFORD AVE & GOODMAN ST N,43.175888,-77.575777,,,,
520,520,Clifford & Goodman,,43.175753,-77.57632,,,,
521,521,Clifford & Greenlane,CLIFFORD AVE & BEDFORD ST,43.17619,-77.56534,,,,
522,522,Clifford & Hollister,,43.17532,-77.592738,,,,
523,523,Clifford & Jerold,CLIFFORD AVE & JEROLD ST,43.175772,-77.580414,,,,
526,526,Clifford & Lincoln,CLIFFORD AVE & LINCOLN ST,43.175469,-77.593651,,,,
527,527,Clifford & Longview,CLIFFORD AVE & LONGVIEW TER,43.176261,-77.563241,,,,
528,528,Clifford & Lyceum,CLIFFORD AVE & LYCEUM ST,43.176018,-77.568135,,,,
529,529,Clifford & Manitou,CLIFFORD AVE & MANITOU ST,43.175672,-77.584464,,,,
530,530,Clifford & Mapledale,CLIFFORD AVE & MAPLEDALE ST,43.176212,-77.561462,,,,
531,531,Clifford & Miller,,43.175419,-77.588733,,,,
533,533,Clifford & Morton,CLIFFORD AVE & MORTON PL,43.176087,-77.569959,,,,
534,534,Clifford & Pershing,CLIFFORD AVE & PERSHING DR,43.176143,-77.567265,,,,
535,535,Clifford & Portland,,43.175374,-77.590402,,,,
536,536,Clifford & Portland,CLIFFORD AVE & PORTLAND AVE,43.175558,-77.590704,,,,
537,537,Clifford & Portland,CLIFFORD AVE & PORTLAND AVE,43.175361,-77.591582,,,,
538,538,Clifford & Rustic,CLIFFORD AVE & RUSTIC ST,43.175834,-77.577731,,,,
539,539,Clifford & Rustic,CLIFFORD AVE & RUSTIC ST,43.175714,-77.577885,,,,
540,540,Clifford & 6th - School # 45,CLIFFORD AVE & 6TH ST,43.175621,-77.582233,,,,
541,541,Clifford & Spiegel,CLIFFORD AVE & SPIEGEL PARK,43.175624,-77.587173,,,,
542,542,Clifford & Spiegel,CLIFFORD AVE & SPIEGEL PARK,43.175502,-77.587278,,,,
543,543,Clifford & Walbar,CLIFFORD AVE & WALBAR ST,43.176166,-77.562741,,,,
544,544,Clifford & Woodman,CLIFFORD AVE & WOODMAN PARK,43.176361,-77.560061,,,,
545,545,Clinton & 1900 Clinton,COUNTY HWY 100 & RUE DE VL,43.120794,-77.594954,,,,
546,546,Clinton & 1992 Clinton,CLINTON AVE S & COUNTY HWY 100,43.120047,-77.595214,,,,
547,547,Clinton & 2048 Clinton,CLINTON AVE S & COUNTY HWY 100,43.119009,-77.59561,,,,
548,548,Clinton & Havens,COUNTY HWY 100 & HAVENS RD,43.117705,-77.596104,,,,
549,549,Clinton & 2180 Clinton,CLINTON AVE S & DUFFIELD RD,43.116439,-77.596541,,,,
550,550,Clinton & Clintwood,CLINTON AVE S & UNNAMED ST,43.128571,-77.591372,,,,
551,551,Clinton & Clintwood,CLINTON AVE S & UNNAMED ST,43.128748,-77.591539,,,,
552,552,Clinton & Alcazar,CLINTON AVE N & ALCAZAR ST,43.195313,-77.612446,,,,
553,553,Clinton & Alexander,CLINTON AVE S & ALEXANDER ST,43.146311,-77.602421,,,,
554,554,Clinton & Alexander,CLINTON AVE S & ALEXANDER ST,43.146028,-77.602006,,,,
555,555,Clinton & Andrews,CLINTON AVE N & ANDREWS ST,43.159533,-77.607289,,,,
556,556,Clinton & Armstrong,CLINTON AVE N & ARMSTRONG AVE,43.2036,-77.612856,,,,
557,557,Clinton & Asbury,CLINTON AVE S & ASBURY ST,43.137284,-77.593976,,,,
558,558,Clinton & Averill,CLINTON AVE S & AVERILL AVE,43.144815,-77.601234,,,,
559,559,Clinton & Averill,CLINTON AVE S & AVERILL AVE,43.144663,-77.600968,,,,
560,560,Clinton & Benton,CLINTON AVE S & BENTON ST,43.138318,-77.594805,,,,
561,561,Clinton & Benton,CLINTON AVE S & BENTON ST,43.138296,-77.595003,,,,
562,562,Clinton & Bly,CLINTON AVE S & BLY ST,43.137058,-77.593975,,,,
563,563,Clinton & Broad,S CLINTON AVE & BROAD ST E,43.155464,-77.605545,,,,
564,564,Clinton & Burwell,CLINTON AVE N & BURWELL RD,43.203678,-77.612738,,,,
565,565,Clinton & Byron,CLINTON AVE S & RAMP,43.148233,-77.603694,,,,
566,566,Clinton & Collingwood,CLINTON AVE N & COLLINGWOOD DR,43.197175,-77.612514,,,,
567,567,Clinton & Collingwood,CLINTON AVE N & COLLINGWOOD DR,43.196941,-77.612386,,,,
568,568,Clinton & Comfort,CLINTON AVE S & COMFORT ST,43.147463,-77.603261,,,,
569,569,Clinton & Court,STATE HWY 15 & COURT ST,43.153889,-77.604926,,,,
571,571,Clinton & Elmwood,CLINTON AVE S & COUNTY HWY 100,43.126406,-77.592467,,,,
572,572,Clinton & Elmwood,CLINTON AVE S & S CLINTON AVE,43.126274,-77.592818,,,,
573,573,Clinton & Field,CLINTON AVE S & FIELD ST,43.13433,-77.591293,,,,
574,574,Clinton & Field,CLINTON AVE S & FIELD ST,43.134386,-77.591605,,,,
576,576,Clinton & Westfall,CLINTON AVE S & COUNTY HWY 239,43.114674,-77.597048,,,,
577,577,Clinton & Goodman,CLINTON AVE S & PAUL PL,43.140251,-77.596379,,,,
578,578,Clinton & Goodman,CLINTON AVE S & GOODMAN ST S,43.139809,-77.5962,,,,
579,579,Clinton & Gregory,CLINTON AVE S & GREGORY ST,43.143622,-77.60034,,,,
580,580,Clinton & Gregory,CLINTON AVE S & GREGORY ST,43.14315,-77.59966,,,,
581,581,Clinton & Highland,CLINTON AVE S & HIGHLAND AVE,43.131888,-77.590319,,,,
582,582,Clinton & Karges,CLINTON AVE S & KARGES PL,43.140528,-77.596807,,,,
583,583,Clinton & Long Acre,CLINTON AVE N & LONG ACRE RD,43.199181,-77.612629,,,,
584,584,Clinton & Long Acre,CLINTON AVE N & LONG ACRE RD,43.198927,-77.612448,,,,
585,585,Clinton & Main Northbound,,43.158284,-77.60682,,,,
586,586,Clinton & Mcquaid HS,COUNTY HWY 100 & MAIN ST E,43.124508,-77.5933,,,,
587,587,Clinton & Meigs,CLINTON AVE S & MEIGS ST,43.141701,-77.597828,,,,
588,588,Clinton & Meigs,CLINTON AVE S & MEIGS ST,43.141763,-77.5981,,,,
589,589,Clinton & Navarre,CLINTON AVE N & NAVARRE RD,43.197947,-77.612423,,,,
590,590,Clinton & Navarre,CLINTON AVE N & NAVARRE RD,43.198187,-77.612553,,,,
591,591,Clinton & Pleasant,,43.158777,-77.606931,,,,
592,592,Clinton & Rau,CLINTON AVE N & RAU ST,43.193544,-77.612287,,,,
593,593,Clinton & Rawlinson,CLINTON AVE N & RAWLINSON RD,43.202077,-77.612768,,,,
594,594,Clinton & Rawlinson,CLINTON AVE N & RAWLINSON RD,43.201878,-77.612637,,,,
595,595,Clinton & Ridge,CLINTON AVE N & RIDGE RD E,43.194634,-77.61226,,,,
596,596,Clinton & Rau,,43.193222,-77.612559,,,,
597,597,Clinton & Rockingham,CLINTON AVE S & ROCKINGHAM ST,43.135527,-77.592585,,,,
598,598,Clinton & Rockingham,CLINTON AVE S & ROCKINGHAM ST,43.135774,-77.59298,,,,
600,600,Clinton & Schofield,CLINTON AVE N & SCHOLFIELD RD,43.205524,-77.612949,,,,
601,601,Clinton & Schofield,CLINTON AVE N & SCHOLFIELD RD,43.205293,-77.612791,,,,
602,602,Clinton & Simpson,CLINTON AVE N & SIMPSON RD,43.199883,-77.612526,,,,
603,603,Clinton & Simpson,CLINTON AVE N & SIMPSON RD,43.200199,-77.612672,,,,
604,604,Clinton & Spier,CLINTON AVE S & SPIER AVE,43.129899,-77.590748,,,,
605,605,Clinton & Spier,CLINTON AVE S & SPIER AVE,43.130031,-77.590918,,,,
606,606,Clinton & Suburban,CLINTON AVE S & SUBURBAN CT,43.127036,-77.592123,,,,
607,607,Clinton & Suburban,CLINTON AVE S & SUBURBAN CT,43.127071,-77.592387,,,,
608,608,Clinton & Versailles,CLINTON AVE N & VERSAILLES RD,43.1955,-77.612323,,,,
609,609,Clinton & Versailles,CLINTON AVE N & VERSAILLES RD,43.196218,-77.612486,,,,
611,611,Clinton & Wimbledon,CLINTON AVE N & WIMBLEDON RD,43.204647,-77.612895,,,,
612,612,Clinton & Wimbledon,CLINTON AVE N & WIMBLEDON RD,43.204415,-77.612679,,,,
614,614,Clinton & Ave A,CLINTON AVE N & AVENUE A,43.177702,-77.613511,,,,
615,615,Clinton & Ave A,CLINTON AVE N & AVENUE A,43.178138,-77.613367,,,,
616,616,Clinton & Bismark,,43.180201,-77.613549,,,,
617,617,Clinton & Bloomingdale,CLINTON AVE N & BLOOMINGDALE ST,43.179706,-77.613676,,,,
618,618,Clinton & Borchard,CLINTON AVE N & BORCHARD ST,43.183789,-77.613809,,,,
619,619,Clinton & Borchard,CLINTON AVE N & BORCHARD ST,43.183809,-77.613646,,,,
620,620,Clinton & Central,CLINTON AVE N & CENTRAL AVE,43.162542,-77.608573,,,,
621,621,Clinton & Central,CLINTON AVE N & CENTRAL AVE,43.162779,-77.608826,,,,
622,622,Clinton & Clifford,CLINTON AVE N & RADIO ST,43.175408,-77.613388,,,,
623,623,Clinton & Clifford,CLINTON AVE N & CLIFFORD AVE,43.175189,-77.613192,,,,
624,624,Clinton & Cumberland,CLINTON AVE N & STATE RTE 940T SERVICE RD,43.16124,-77.607969,,,,
625,625,Clinton & Darrow,CLINTON AVE N & DARROW ST,43.189263,-77.613363,,,,
626,626,Clinton & Darrow,CLINTON AVE N & DARROW ST,43.189245,-77.613203,,,,
627,627,Clinton & Kappel,CLINTON AVE N & KAPPEL PL,43.17301,-77.612771,,,,
628,628,Clinton & Kelly,CLINTON AVE N & KELLY ST,43.167097,-77.610373,,,,
629,629,Clinton & Kohlman,CLINTON AVE N & KOHLMAN ST,43.181672,-77.6136,,,,
630,630,Clinton & Norton,CLINTON AVE N & NORTON ST,43.186777,-77.613671,,,,
631,631,Clinton & Norton,CLINTON AVE N & NORTON ST,43.186087,-77.613892,,,,
632,632,Clinton & Rauber,CLINTON AVE N & RAUBER ST,43.172361,-77.612414,,,,
633,633,Clinton & Resolute,CLINTON AVE N & RESOLUTE ST,43.190442,-77.612976,,,,
634,634,Clinton & Rialto,CLINTON AVE N & RIALTO ST,43.182187,-77.613773,,,,
635,635,Clinton & Saint Bridgets,CLINTON AVE N & SAINT BRIDGETS DR,43.168081,-77.610844,,,,
636,636,Clinton & Saint Bridgets,CLINTON AVE N & SAINT BRIDGETS DR,43.168223,-77.611046,,,,
637,637,Clinton & Upper Falls,CLINTON AVE N & UPPER FALLS BLVD,43.170332,-77.611955,,,,
638,638,Clinton & Upper Falls,CLINTON AVE N & UPPER FALLS BLVD,43.170006,-77.611598,,,,
639,639,Clinton & Ward,CLINTON AVE N & WARD ST,43.164927,-77.609697,,,,
640,640,Clinton & Ward,CLINTON AVE N & WARD ST,43.164509,-77.60933,,,,
642,642,Colby & East,COLBY ST & STATE HWY 96,43.146826,-77.562055,,,,
643,643,Colby & East,COLBY ST & STATE HWY 96,43.146906,-77.561794,,,,
644,644,Colby & Park,COLBY ST & PARK AVE,43.145855,-77.56259,,,,
651,651,Cole & Long Pond,COLE AVE,43.174518,-77.701846,,,,
652,652,Colfax & 575 Colfax,COLFAX ST & FISHER ST,43.176843,-77.669792,,,,
653,653,Brockport Park & Ride,UNNAMED ST & FERRANO ST,43.199093,-77.958009,,,,
654,654,Commercial & 501 Commercial,W COMMERCIAL ST & MCKINLEY ST,43.116546,-77.497838,,,,
655,655,Commercial & Garfield,W COMMERCIAL ST & GARFIELD ST,43.113685,-77.488069,,,,
656,656,Commercial & Garfield,W COMMERCIAL ST & GARFIELD ST,43.11367,-77.487408,,,,
657,657,Commercial & Grant,W COMMERCIAL ST & GRANT ST,43.115451,-77.494469,,,,
658,658,Commercial & Grant,W COMMERCIAL ST & GRANT ST,43.11559,-77.494347,,,,
661,661,Commercial & Main,W COMMERCIAL ST & MAIN ST,43.113012,-77.48571,,,,
662,662,Commercial & McKinley,W COMMERCIAL ST & MCKINLEY ST,43.116059,-77.496834,,,,
663,663,Commercial & McKinley,W COMMERCIAL ST & MCKINLEY ST,43.116157,-77.496491,,,,
664,664,Commercial & Washington,W COMMERCIAL ST & STATE HWY 153,43.114337,-77.489947,,,,
665,665,Commercial & Washington,W COMMERCIAL ST & STATE HWY 153,43.114258,-77.490145,,,,
666,666,Bryant & Stratton - Henrietta,UNNAMED ST & STATE HWY 153,43.08444,-77.602435,,,,
667,667,Cooper & Belmeade,COUNTY HWY 116 & BELMEADE RD,43.212436,-77.598306,,,,
668,668,Cooper & Cambria,COUNTY HWY 116 & CAMBRIA RD,43.212524,-77.598416,,,,
669,669,Cooper & Chimayo,COUNTY HWY 116 & CHIMAYO RD,43.213395,-77.598484,,,,
670,670,Cooper & Hedgegarth,COUNTY HWY 116 & HEDGEGARTH DR,43.211706,-77.598216,,,,
671,671,Cooper & Montclair,COUNTY HWY 116 & MONTCLAIR DR,43.219826,-77.598669,,,,
672,672,Cooper & Radcliffe,COUNTY HWY 116 & RADCLIFFE RD,43.221175,-77.598863,,,,
673,673,Cooper & Radcliffe,COUNTY HWY 116 & RADCLIFFE RD,43.221352,-77.598759,,,,
674,674,Cooper & Thorncliffe,COUNTY HWY 116 & THORNCLIFFE DR,43.216355,-77.598619,,,,
675,675,Cooper & Thornton,COUNTY HWY 116 & THORNTON RD,43.214446,-77.598382,,,,
676,676,Cooper & Titus,COUNTY HWY 116 & COUNTY HWY 91,43.210897,-77.598417,,,,
677,677,Cooper & Winona,COUNTY HWY 116 & WINONA BLVD,43.219985,-77.59882,,,,
678,678,Cooper & Wyndale,COUNTY HWY 116 & WYNDALE RD,43.213449,-77.598358,,,,
679,679,Cooper Loop,,43.2171,-77.598204,,,,
680,680,Corrigan & Lake,CORRIGAN ST & LAKE AVE,43.257303,-77.609574,,,,
681,681,Cottage & Jefferson,COTTAGE ST & JEFFERSON AVE,43.135295,-77.629113,,,,
682,682,Country Club Plaza,,43.10295,-77.484217,,,,
683,683,Court & Chestnut,COURT ST & STATE HWY 15,43.15422,-77.603566,,,,
684,684,Court & Clinton,COURT ST & STATE HWY 15,43.153978,-77.60521,,,,
685,685,Court & Saint Marys,COURT ST & RAMP,43.153883,-77.606054,,,,
686,686,Creek & 1399 Creek,COUNTY HWY 22 & CLIFF VIEW DR,43.179613,-77.502726,,,,
687,687,Creek & 1400 Creek,COUNTY HWY 22 & CLIFF VIEW DR,43.179472,-77.502625,,,,
688,688,Creek & 1446 Creek,,43.179326,-77.502782,,,,
689,689,Creek & 1447 Creek,COUNTY HWY 22 & CLIFF VIEW DR,43.176779,-77.503101,,,,
690,690,Creek & 1536 Creek,COUNTY HWY 22 & CLIFF VIEW DR,43.170388,-77.505319,,,,
691,691,Creek & 1550 Creek,COUNTY HWY 22 & GRAHAM CREEK HTS,43.169268,-77.505343,,,,
692,692,Creek & 1575 Creek,COUNTY HWY 22 & TUFA GLEN DR,43.167968,-77.505457,,,,
693,693,Creek & 1655 Creek,COUNTY HWY 22 & HARROGATE DR,43.161806,-77.505592,,,,
694,694,Creek & 1656 Creek,COUNTY HWY 22 & MAPLE PARK HTS,43.1617,-77.505482,,,,
695,695,Creek & 1730 Creek,COUNTY HWY 22 & BUNKER HILL DR,43.156776,-77.505568,,,,
696,696,Creek & 1737 Creek,COUNTY HWY 22 & BUNKER HILL DR,43.15694,-77.505673,,,,
698,698,Creek & Browncroft,COUNTY HWY 22 & BUNKER HILL DR,43.154346,-77.505728,,,,
699,699,Creek & Bunker Hill,COUNTY HWY 22 & BUNKER HILL DR,43.157968,-77.50552,,,,
700,700,Creek & Creek Hill,COUNTY HWY 22 & CREEK HILL LN,43.166114,-77.505397,,,,
701,701,Creek & Creek Hill,COUNTY HWY 22 & CREEK HILL LN,43.166124,-77.505476,,,,
702,702,Creek & Daytona,COUNTY HWY 22 & DAYTONA AVE,43.181288,-77.502296,,,,
703,703,Creek & Embury,COUNTY HWY 22 & EMBURY RD,43.172592,-77.503528,,,,
704,704,Creek & Empire,COUNTY HWY 22 & EMBURY RD,43.189247,-77.503862,,,,
705,705,Creek & Empire,COUNTY HWY 22 & EMBURY RD,43.189534,-77.503728,,,,
706,706,Creek & Harrogate,COUNTY HWY 22 & MAPLE PARK HTS,43.159258,-77.505643,,,,
707,707,Creek & Longsworth,COUNTY HWY 22 & LONGSWORTH DR,43.173793,-77.503416,,,,
708,708,Creek & Manse,COUNTY HWY 22 & MANSE LN,43.17492,-77.503363,,,,
709,709,Creek & Manse,COUNTY HWY 22 & MANSE LN,43.17506,-77.503476,,,,
710,710,Creek & Maple Park,COUNTY HWY 22 & MAPLE PARK HTS,43.162684,-77.505546,,,,
711,711,Creek & Maple Park,COUNTY HWY 22 & MAPLE PARK HTS,43.16254,-77.505489,,,,
712,712,Creek & Merryhill,COUNTY HWY 22 & MERRYHILL DR,43.164999,-77.505493,,,,
713,713,Creek & Merryhill,COUNTY HWY 22 & MERRYHILL DR,43.16461,-77.505402,,,,
714,714,Creek & Plank,COUNTY HWY 22 & COUNTY HWY 11,43.181977,-77.502325,,,,
715,715,Creek & Plank,COUNTY HWY 22 & COUNTY HWY 11,43.181953,-77.502176,,,,
716,716,Creek & Royal View,COUNTY HWY 22 & ROYAL VIEW DR,43.170635,-77.50543,,,,
717,717,Creek & Tufa Glen,COUNTY HWY 22 & TUFA GLEN DR,43.167254,-77.505366,,,,
719,719,Creek & Yorktown,COUNTY HWY 22 & YORKTOWN DR,43.185955,-77.502753,,,,
720,720,Creek House & White Swan,CREEK HOUSE DR & WHITE SWAN DR,43.219026,-77.73572,,,,
723,723,Crittenden & Goler House,SPENCERPORT EXPY & RAMP,43.121873,-77.619554,,,,
724,724,Crittenden & Helenwood Hall,CRITTENDEN BLVD & CONNECTING RD,43.121359,-77.625619,,,,
